"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-05-13T19:00:00.000Z","178.96","179.15","178.52","178.54","-0.2146","-0.2331","94,262"
"2024-05-13T19:30:00.000Z","178.52","178.90","178.44","178.44","-0.0560","-0.0745","298,543"
"2024-05-14T13:30:00.000Z","180.23","181.94","179.63","180.91","1.38","1.37","484,349"
"2024-05-14T14:00:00.000Z","180.95","181.91","180.89","181.50","0.3261","0.3077","273,568"
"2024-05-14T14:30:00.000Z","181.51","181.77","180.81","181.11","-0.2149","-0.2333","182,817"
"2024-05-14T15:00:00.000Z","181.01","182.27","180.98","182.15","0.5742","0.5558","274,191"
"2024-05-14T15:30:00.000Z","182.16","183.66","182.13","182.58","0.2361","0.2176","499,852"
"2024-05-14T16:00:00.000Z","182.57","182.60","181.00","181.04","-0.8435","-0.8619","252,971"
"2024-05-14T16:30:00.000Z","181.03","181.42","180.80","181.36","0.1768","0.1583","224,357"
"2024-05-14T17:00:00.000Z","181.40","181.59","180.29","180.51","-0.4681","-0.4865","166,647"
"2024-05-14T17:30:00.000Z","180.45","180.62","180.12","180.26","-0.1391","-0.1576","93,713"
"2024-05-14T18:00:00.000Z","180.28","180.55","180.03","180.51","0.1386","0.1202","107,902"
"2024-05-14T18:30:00.000Z","180.47","180.98","180.45","180.61","0.0555","0.0370","78,791"
"2024-05-14T19:00:00.000Z","180.60","180.90","180.51","180.74","0.0720","0.0535","98,056"
"2024-05-14T19:30:00.000Z","180.75","181.22","180.62","180.79","0.0277","0.0092","333,029"
"2024-05-15T13:30:00.000Z","180.14","180.67","177.57","178.30","-1.38","-1.40","856,206"
"2024-05-15T14:00:00.000Z","178.34","178.53","177.06","177.24","-0.5945","-0.6130","386,572"
"2024-05-15T14:30:00.000Z","177.22","177.33","176.31","176.38","-0.4852","-0.5036","491,295"
"2024-05-15T15:00:00.000Z","176.41","177.07","176.17","177.01","0.3571","0.3387","355,462"
"2024-05-15T15:30:00.000Z","177.00","177.70","176.80","177.64","0.3559","0.3375","260,257"
"2024-05-15T16:00:00.000Z","177.66","178.25","177.49","178.15","0.2843","0.2658","200,961"
"2024-05-15T16:30:00.000Z","178.13","178.25","177.52","177.57","-0.3228","-0.3412","210,372"
"2024-05-15T17:00:00.000Z","177.57","177.98","177.50","177.77","0.1151","0.0966","140,541"
"2024-05-15T17:30:00.000Z","177.78","177.80","177.21","177.45","-0.1824","-0.2009","195,578"
"2024-05-15T18:00:00.000Z","177.44","177.51","176.91","177.32","-0.0733","-0.0917","127,366"
"2024-05-15T18:30:00.000Z","177.32","177.90","177.17","177.85","0.2989","0.2804","156,565"
"2024-05-15T19:00:00.000Z","177.80","177.80","177.31","177.43","-0.2362","-0.2547","126,530"
"2024-05-15T19:30:00.000Z","177.39","177.41","176.91","177.04","-0.2197","-0.2382","511,504"
"2024-05-16T13:30:00.000Z","177.60","182.12","177.25","182.03","2.82","2.80","959,538"
"2024-05-16T14:00:00.000Z","182.06","183.60","181.56","183.15","0.6131","0.5947","885,075"
"2024-05-16T14:30:00.000Z","183.22","183.39","182.10","182.72","-0.2354","-0.2538","409,478"
"2024-05-16T15:00:00.000Z","182.74","183.11","182.19","183.03","0.1724","0.1539","262,915"
"2024-05-16T15:30:00.000Z","183.07","183.38","182.52","183.15","0.0628","0.0444","304,882"
"2024-05-16T16:00:00.000Z","183.18","183.53","182.61","182.94","-0.1119","-0.1304","266,619"
"2024-05-16T16:30:00.000Z","182.95","183.24","182.51","182.67","-0.1503","-0.1688","143,442"
"2024-05-16T17:00:00.000Z","182.74","182.74","181.77","182.22","-0.2491","-0.2675","217,801"
"2024-05-16T17:30:00.000Z","182.25","182.57","181.95","182.07","-0.0768","-0.0953","158,316"
"2024-05-16T18:00:00.000Z","182.08","182.48","182.03","182.19","0.0632","0.0447","254,009"
"2024-05-16T18:30:00.000Z","182.13","182.66","182.13","182.65","0.2497","0.2313","180,110"
"2024-05-16T19:00:00.000Z","182.66","182.88","182.32","182.88","0.1287","0.1102","153,953"
"2024-05-16T19:30:00.000Z","182.87","183.76","182.82","182.98","0.0547","0.0362","635,251"
"2024-05-17T13:30:00.000Z","183.25","183.73","182.24","183.35","0.2028","0.1843","441,867"
"2024-05-17T14:00:00.000Z","183.41","183.44","182.32","182.71","-0.3496","-0.3681","160,778"
"2024-05-17T14:30:00.000Z","182.71","182.96","182.27","182.80","0.0493","0.0308","162,730"
"2024-05-17T15:00:00.000Z","182.86","182.86","181.22","181.65","-0.6318","-0.6503","386,699"
"2024-05-17T15:30:00.000Z","181.69","182.14","181.58","182.09","0.2450","0.2265","177,677"
"2024-05-17T16:00:00.000Z","182.09","183.21","182.02","182.92","0.4558","0.4374","178,214"
