"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-05-13T18:00:00.000Z","7.00","7.00","6.96","6.97","-0.2146","-0.2478","180,198"
"2024-05-13T18:30:00.000Z","6.97","7.00","6.96","6.97","","-0.0332","115,232"
"2024-05-13T19:00:00.000Z","6.97","6.98","6.97","6.97","","-0.0332","63,346"
"2024-05-13T19:30:00.000Z","6.97","6.98","6.90","6.92","-0.7885","-0.8217","839,331"
"2024-05-14T13:30:00.000Z","6.97","7.13","6.96","7.11","2.75","2.71","439,083"
"2024-05-14T14:00:00.000Z","7.10","7.13","7.07","7.12","0.1406","0.1075","193,421"
"2024-05-14T14:30:00.000Z","7.12","7.13","7.04","7.05","-0.9831","-1.02","311,604"
"2024-05-14T15:00:00.000Z","7.04","7.05","7.02","7.04","-0.0709","-0.1041","190,030"
"2024-05-14T15:30:00.000Z","7.04","7.07","7.02","7.06","0.2129","0.1797","182,240"
"2024-05-14T16:00:00.000Z","7.05","7.05","6.93","6.94","-1.70","-1.73","235,088"
"2024-05-14T16:30:00.000Z","6.95","6.97","6.94","6.97","0.4323","0.3991","158,232"
"2024-05-14T17:00:00.000Z","6.97","6.97","6.92","6.95","-0.3587","-0.3919","152,732"
"2024-05-14T17:30:00.000Z","6.94","6.95","6.93","6.95","","-0.0332","127,401"
"2024-05-14T18:00:00.000Z","6.95","6.97","6.93","6.95","0.0720","0.0388","108,660"
"2024-05-14T18:30:00.000Z","6.94","6.97","6.93","6.93","-0.2158","-0.2490","244,353"
"2024-05-14T19:00:00.000Z","6.93","6.95","6.90","6.95","0.2163","0.1831","298,474"
"2024-05-14T19:30:00.000Z","6.95","6.95","6.88","6.94","-0.1439","-0.1771","905,622"
"2024-05-15T13:30:00.000Z","7.07","7.07","6.93","6.96","0.2882","0.2550","428,743"
"2024-05-15T14:00:00.000Z","6.96","7.00","6.89","6.99","0.4296","0.3964","315,920"
"2024-05-15T14:30:00.000Z","6.98","7.03","6.95","6.99","0.0014","-0.0317","286,026"
"2024-05-15T15:00:00.000Z","7.00","7.00","6.96","6.99","","-0.0332","245,896"
"2024-05-15T15:30:00.000Z","6.99","7.01","6.96","6.96","-0.3577","-0.3908","189,597"
"2024-05-15T16:00:00.000Z","6.96","6.99","6.92","6.96","","-0.0332","185,909"
"2024-05-15T16:30:00.000Z","6.96","6.98","6.96","6.97","0.1436","0.1104","105,071"
"2024-05-15T17:00:00.000Z","6.97","6.99","6.95","6.96","-0.2867","-0.3199","169,476"
"2024-05-15T17:30:00.000Z","6.96","6.97","6.94","6.95","-0.1438","-0.1770","217,184"
"2024-05-15T18:00:00.000Z","6.95","6.96","6.92","6.94","-0.0720","-0.1052","221,784"
"2024-05-15T18:30:00.000Z","6.94","6.96","6.92","6.93","-0.0720","-0.1052","196,574"
"2024-05-15T19:00:00.000Z","6.94","6.94","6.90","6.93","","-0.0332","290,133"
"2024-05-15T19:30:00.000Z","6.93","7.00","6.93","7.00","0.9373","0.9041","561,172"
"2024-05-16T13:30:00.000Z","6.98","7.12","6.98","7.08","1.21","1.18","473,702"
"2024-05-16T14:00:00.000Z","7.08","7.12","7.00","7.12","0.4940","0.4608","238,388"
"2024-05-16T14:30:00.000Z","7.12","7.15","7.09","7.09","-0.4213","-0.4545","320,883"
"2024-05-16T15:00:00.000Z","7.09","7.11","7.05","7.08","-0.1410","-0.1742","133,134"
"2024-05-16T15:30:00.000Z","7.08","7.11","7.06","7.09","0.1667","0.1335","140,916"
"2024-05-16T16:00:00.000Z","7.09","7.11","7.08","7.09","0.0451","0.0119","163,743"
"2024-05-16T16:30:00.000Z","7.09","7.11","7.08","7.09","-0.0705","-0.1036","110,331"
"2024-05-16T17:00:00.000Z","7.09","7.11","7.08","7.11","0.2116","0.1784","125,594"
"2024-05-16T17:30:00.000Z","7.10","7.13","7.07","7.08","-0.2815","-0.3147","144,877"
"2024-05-16T18:00:00.000Z","7.08","7.09","7.05","7.07","-0.2823","-0.3155","141,056"
"2024-05-16T18:30:00.000Z","7.07","7.07","7.02","7.03","-0.4954","-0.5286","191,503"
"2024-05-16T19:00:00.000Z","7.04","7.08","7.03","7.06","0.4267","0.3936","199,335"
"2024-05-16T19:30:00.000Z","7.06","7.07","6.98","6.99","-0.9915","-1.02","826,058"
"2024-05-17T13:30:00.000Z","7.09","7.40","7.06","7.37","5.44","5.40","1,741,327"
"2024-05-17T14:00:00.000Z","7.37","7.49","7.34","7.36","-0.2035","-0.2367","1,777,637"
"2024-05-17T14:30:00.000Z","7.36","7.45","7.29","7.43","1.02","0.9865","1,823,296"
"2024-05-17T15:00:00.000Z","7.43","7.48","7.34","7.41","-0.2692","-0.3024","1,063,947"
"2024-05-17T15:30:00.000Z","7.42","7.42","7.31","7.33","-1.15","-1.18","683,438"
"2024-05-17T16:00:00.000Z","7.33","7.39","7.32","7.39","0.8874","0.8542","423,734"
"2024-05-17T16:30:00.000Z","7.39","7.41","7.36","7.40","0.1353","0.1021","430,647"
"2024-05-17T17:00:00.000Z","7.40","7.44","7.38","7.43","0.4730","0.4398","346,037"
"2024-05-17T17:30:00.000Z","7.44","7.45","7.39","7.39","-0.5999","-0.6330","456,477"
"2024-05-17T18:00:00.000Z","7.39","7.41","7.35","7.38","-0.2084","-0.2416","291,457"
"2024-05-17T18:30:00.000Z","7.38","7.43","7.37","7.40","0.3390","0.3058","786,199"
"2024-05-17T19:00:00.000Z","7.41","7.41","7.39","7.39","-0.0676","-0.1007","391,571"
"2024-05-17T19:30:00.000Z","7.39","7.48","7.38","7.41","0.2028","0.1697","1,979,953"
"2024-05-20T13:30:00.000Z","7.57","7.62","7.39","7.54","1.82","1.79","1,184,746"
"2024-05-20T14:00:00.000Z","7.55","7.57","7.50","7.55","0.0663","0.0331","544,713"
"2024-05-20T14:30:00.000Z","7.55","7.69","7.51","7.67","1.66","1.62","965,644"
"2024-05-20T15:00:00.000Z","7.68","7.73","7.66","7.70","0.3257","0.2926","893,513"
"2024-05-20T15:30:00.000Z","7.71","7.71","7.67","7.70","-0.0649","-0.0981","538,472"
"2024-05-20T16:00:00.000Z","7.69","7.70","7.64","7.66","-0.4548","-0.4880","419,851"
"2024-05-20T16:30:00.000Z","7.66","7.67","7.60","7.64","-0.2598","-0.2930","351,350"
"2024-05-20T17:00:00.000Z","7.64","7.66","7.61","7.62","-0.3285","-0.3617","306,882"
"2024-05-20T17:30:00.000Z","7.62","7.63","7.56","7.57","-0.5909","-0.6241","349,541"
"2024-05-20T18:00:00.000Z","7.56","7.60","7.48","7.59","0.2642","0.2310","535,033"
"2024-05-20T18:30:00.000Z","7.59","7.60","7.53","7.53","-0.7905","-0.8237","230,786"
"2024-05-20T19:00:00.000Z","7.54","7.58","7.53","7.54","0.0664","0.0332","442,941"
"2024-05-20T19:30:00.000Z","7.54","7.55","7.50","7.53","-0.0664","-0.0995","1,147,518"
"2024-05-21T13:30:00.000Z","7.44","7.54","7.36","7.53","","-0.0332","716,267"
"2024-05-21T14:00:00.000Z","7.53","7.54","7.41","7.46","-0.8632","-0.8964","625,957"
"2024-05-21T14:30:00.000Z","7.46","7.53","7.43","7.51","0.6698","0.6366","354,766"
"2024-05-21T15:00:00.000Z","7.51","7.53","7.47","7.49","-0.3327","-0.3658","244,652"
"2024-05-21T15:30:00.000Z","7.49","7.51","7.47","7.49","-0.0668","-0.0999","189,381"
"2024-05-21T16:00:00.000Z","7.48","7.49","7.45","7.46","-0.2672","-0.3004","136,093"
"2024-05-21T16:30:00.000Z","7.46","7.49","7.44","7.49","0.3349","0.3017","191,448"
"2024-05-21T17:00:00.000Z","7.49","7.50","7.44","7.49","","-0.0332","184,694"
